"shot_id","shot_made_flag"
3719,0.240570902824402
3721,0.304526805877686
3723,0.6816665828228
3724,0.208874583244324
3727,0.253972887992859
3733,0.519195973873138
3734,0.411765396595001
3742,0.358312427997589
3770,0.189373850822449
3777,0.334175705909729
3778,0.357455372810364
3780,0.319128453731537
3783,0.381226122379303
3784,0.360068082809448
3788,0.335563659667969
3790,0.331406593322754
3794,0.369402289390564
3795,0.422733664512634
3796,0.408733367919922
3801,0.60588139295578
3806,0.407294690608978
3813,0.389159917831421
3814,0.389923334121704
3818,0.220040440559387
3824,0.426349759101868
3836,0.418486952781677
3853,0.436715424060822
3855,0.316409826278687
3858,0.378366053104401
3861,0.786792874336243
3866,0.296163082122803
3870,0.39806079864502
3874,0.959110725671053
3876,0.253892064094543
3878,0.294796407222748
3890,0.423285007476807
3900,0.924060918390751
3904,0.398951411247253
3906,0.401906907558441
3907,0.392234325408936
3908,0.373590707778931
3912,0.337929904460907
3918,0.951876547187567
3923,0.921201571822166
3924,0.390667140483856
3925,0.155305743217468
3927,0.712256669998169
3955,0.969400480389595
3964,0.365344405174255
3969,0.34146773815155
3974,0.729538559913635
3976,0.38978910446167
3984,0.284381449222565
3991,0.403084456920624
3993,0.971016371622682
4009,0.303074836730957
4011,0.425060391426086
4020,0.403316855430603
4033,0.376006960868835
4041,0.442456424236298
4045,0.855786114931107
4052,0.419053018093109
4055,0.379705369472504
4056,0.382850289344788
4057,0.382251560688019
4067,0.964717388153076
4069,0.424189329147339
4077,0.463014900684357
4094,0.38321840763092
4095,0.376824855804443
4100,0.412784516811371
4119,0.396247982978821
4130,0.607767194509506
4131,0.405183613300323
4132,0.673996210098267
4134,0.50614008307457
4137,0.805859997868538
4138,0.385376214981079
4143,0.286241173744202
4145,0.348651945590973
4148,0.352010548114777
4163,0.148417234420776
4166,0.379459381103516
4169,0.73940297961235
4170,0.434288620948792
4174,0.371134519577026
4180,0.318587601184845
4199,0.974773420020938
4201,0.379008412361145
4203,0.34665709733963
4210,0.0208035111427307
4211,0.37365198135376
4213,0.967843852937222
4225,0.422079384326935
4235,0.260530412197113
4242,0.330027759075165
4245,0.33588033914566
4250,0.420583367347717
4252,0.392332434654236
4254,0.334142327308655
4263,0.36245733499527
4264,0.363237917423248
4268,0.340042352676392
4270,0.383666634559631
4282,0.769895359873772
4283,0.302279531955719
4291,0.372915625572205
4304,0.40434604883194
4306,0.247910618782043
4309,0.250856459140778
4310,0.337258338928223
4313,0.212285161018372
4314,0.32316267490387
4315,0.318466126918793
4321,0.389850258827209
4324,0.364823341369629
4325,0.36680394411087
4328,0.322982609272003
4329,0.296927392482758
4332,0.358398258686066
4337,0.334013879299164
4342,0.433497250080109
4344,0.446258246898651
4352,0.428163707256317
4355,0.327618539333344
4366,0.311506986618042
4371,0.329985439777374
4372,0.391232490539551
4376,0.294083952903748
4384,0.315321385860443
4387,0.295009315013885
4389,0.435999631881714
4390,0.363508999347687
4406,0.343477964401245
4407,0.875159978866577
4409,0.979081727564335
4410,0.800180420279503
4424,0.387204229831696
4434,0.301922202110291
4452,0.434897065162659
4460,0.361007034778595
4470,0.63877147436142
4480,0.345993995666504
4496,0.966387212276459
4503,0.319898724555969
4512,0.389814972877502
4518,0.606066107749939
4519,0.371975183486938
4522,0.28068482875824
4525,0.35356342792511
4537,0.613540351390839
4546,0.236503481864929
4547,0.957761343568563
4553,0.371378898620605
4556,0.402783691883087
4558,0.846875488758087
4563,0.178066253662109
4568,0.294707119464874
4574,0.804381191730499
4578,0.202731430530548
4587,0.368684232234955
4592,0.632041603326797
4610,0.379233539104462
4615,0.488172233104706
4619,0.379822909832001
4620,0.512768059968948
4625,0.685055792331696
4635,0.329420804977417
4636,0.370443940162659
4641,0.381658673286438
4650,0.311624109745026
4653,0.862353846430779
4665,0.289982616901398
4668,0.964902974665165
4669,0.322517454624176
4670,0.304691255092621
4674,0.285212337970734
4675,0.384742319583893
4676,0.197547376155853
4679,0.261815667152405
4680,0.927900232374668
4686,0.314514935016632
4699,0.411785364151001
4713,0.485927999019623
4718,0.412767827510834
4721,0.33546382188797
4722,0.288850545883179
4724,0.359466910362244
4730,0.967435501515865
4731,0.326874136924744
4735,0.342302739620209
4743,0.306208908557892
4745,0.298822104930878
4746,0.595598697662354
4747,0.352249503135681
4748,0.336252629756927
4769,0.377844512462616
4771,0.376723110675812
4774,0.30156272649765
4784,0.353801846504211
4797,0.42383861541748
4801,0.707662433385849
4804,0.208109855651855
4820,0.23797881603241
4833,0.359969258308411
4834,0.333705306053162
4851,0.27623063325882
4859,0.313238441944122
4860,0.969609092921019
4863,0.406422913074493
4873,0.408390522003174
4881,0.260114431381226
4892,0.338706135749817
4908,0.339399635791779
4911,0.275640726089478
4915,0.259512007236481
4922,0.301087439060211
4929,0.362671196460724
4936,0.275476276874542
4939,0.438149213790894
4951,0.263586819171906
4956,0.299276113510132
4961,0.37461519241333
4964,0.292989790439606
4981,0.374782681465149
4991,0.947218753397465
4992,0.307284414768219
4997,0.391278624534607
5004,0.315321028232574
5010,0.309643089771271
5012,0.437959253787994
5015,0.13519275188446
5020,0.408016800880432
5030,0.348115384578705
5051,0.973421761766076
5052,0.336127579212189
5057,0.692405790090561
5058,0.41090852022171
5060,0.421159088611603
5061,0.311858773231506
5064,0.372282445430756
5078,0.365296304225922
5080,0.364430546760559
5088,0.466650009155273
5089,0.559888392686844
5090,0.348363161087036
5103,0.967363182455301
5108,0.35569828748703
5114,0.319199204444885
5115,0.353712260723114
5124,0.632795095443726
5137,0.3707395195961
5139,0.367953240871429
5144,0.324715971946716
5149,0.872724935412407
5157,0.297336578369141
5163,0.301923036575317
5174,0.404984056949615
5176,0.408355593681335
5179,0.266307771205902
5186,0.412958741188049
5203,0.804220721125603
5204,0.790207430720329
5206,0.137387692928314
5207,0.717366516590118
5220,0.354347586631775
5221,0.796660900115967
5224,0.359069585800171
5227,0.267668724060059
5229,0.196442127227783
5232,0.843330383300781
5240,0.642290681600571
5242,0.62734654545784
5243,0.298676133155823
5245,0.790140420198441
5248,0.33171421289444
5249,0.217409610748291
5254,0.303998708724976
5269,0.381535232067108
5272,0.416405379772186
5276,0.381672978401184
5286,0.759951695799828
5290,0.277696251869202
5308,0.251006901264191
5316,0.441983997821808
5318,0.319429755210876
5319,0.342764496803284
5320,0.440773546695709
5322,0.294828712940216
5324,0.275046646595001
5331,0.76789166033268
5336,0.970784554257989
5344,0.271040737628937
5354,0.246669888496399
5356,0.0127527713775635
5358,0.257317900657654
5361,0.377113819122314
5365,0.878610536456108
5370,0.667795330286026
5376,0.336885273456573
5383,0.414770305156708
5384,0.363537013530731
5385,0.354602098464966
5393,0.82686872780323
5397,0.325725793838501
5398,0.378381311893463
5402,0.360138952732086
5407,0.806309595704079
5409,0.415189325809479
5425,0.322919249534607
5428,0.852878794074059
5430,0.373502373695374
5442,0.375288486480713
5447,0.35917729139328
5470,0.330802023410797
5485,0.361325263977051
5493,0.294761955738068
5502,0.671343982219696
5504,0.421509683132172
5517,0.235120236873627
5522,0.393080413341522
5527,0.771980345249176
5528,0.281078636646271
5536,0.52063262462616
5545,0.271721959114075
5576,0.312294542789459
5577,0.277909100055695
5592,0.340421378612518
5594,0.302159130573273
5595,0.372740030288696
5596,0.343162536621094
5599,0.460382699966431
5606,0.353786051273346
5617,0.361260890960693
5625,0.792295381426811
5626,0.268837153911591
5627,0.691145330667496
5642,0.612696588039398
5659,0.960641469806433
5664,0.746374607086182
5666,0.773343548178673
5671,0.297189474105835
5674,0.39132684469223
5677,0.537577748298645
5681,0.362124383449554
5683,0.0116007328033447
5700,0.362003743648529
5713,0.429616987705231
5715,0.429530322551727
5718,0.370242595672607
5726,0.560775518417358
5738,0.386582434177399
5741,0.707107961177826
5743,0.820485532283783
5753,0.356386780738831
5761,0.406136453151703
5789,0.672466188669205
5797,0.354544878005981
5803,0.299342274665833
5810,0.393924474716187
5813,0.357230365276337
5817,0.311304330825806
5818,0.321296572685242
5822,0.238737642765045
5829,0.374559879302979
5846,0.49031126499176
5847,0.223028779029846
5854,0.257906317710876
5858,0.342292487621307
5863,0.26788717508316
5869,0.249844014644623
5870,0.296372890472412
5876,0.117156028747559
5881,0.232102036476135
5901,0.288503587245941
5922,0.723821222782135
5928,0.825691163539886
5933,0.305247902870178
5934,0.823680818080902
5946,0.450086653232574
5951,0.253459811210632
5955,0.334361612796783
5956,0.93039582669735
5965,0.361385107040405
5972,0.324306488037109
5981,0.225350141525269
5997,0.325620889663696
6005,0.230045139789581
6009,0.225566625595093
6010,0.320991635322571
6015,0.329411268234253
6039,0.225503981113434
6047,0.75440913438797
6051,0.0148622989654541
6056,0.395843505859375
6061,0.379569709300995
6064,0.265449225902557
6065,0.379678130149841
6070,0.337892532348633
6085,0.78552034497261
6086,0.214009046554565
6091,0.866606518626213
6097,0.246987402439117
6099,0.366234362125397
6104,0.732174187898636
6108,0.365017235279083
6109,0.36898934841156
6124,0.661318242549896
6142,0.739864706993103
6144,0.379227519035339
6150,0.343580484390259
6154,0.359373509883881
6155,0.317640602588654
6156,0.972815761342645
6158,0.386739015579224
6159,0.976148307323456
6169,0.666188895702362
6170,0.0116363763809204
6179,0.389300107955933
6184,0.658837139606476
6186,0.843238219618797
6204,0.153361141681671
6230,0.395004749298096
6231,0.339623689651489
6232,0.947386063635349
6235,0.397028803825378
6237,0.676680862903595
6239,0.331095933914185
6263,0.334443092346191
6265,0.356278955936432
6270,0.336857855319977
6271,0.207273006439209
6278,0.32444566488266
6279,0.71921306848526
6288,0.320921897888184
6294,0.350078940391541
6295,0.292446792125702
6302,0.625925183296204
6306,0.349393784999847
6322,0.870953723788261
6324,0.395993411540985
6327,0.278706312179565
6331,0.385190606117249
6334,0.327950716018677
6338,0.598796665668488
6339,0.62334468960762
6362,0.340964198112488
6372,0.322096049785614
6375,0.725713580846786
6393,0.24756383895874
6394,0.389664888381958
6405,0.965928915888071
6406,0.490342140197754
6416,0.707058012485504
6421,0.357308626174927
6422,0.220250606536865
6440,0.963964279741049
6457,0.837818875908852
6460,0.680117249488831
6463,0.338635563850403
6474,0.803890198469162
6476,0.388453245162964
6477,0.342267215251923
6482,0.843922793865204
6488,0.31522798538208
6489,0.26394647359848
6494,0.325001358985901
6499,0.67471718788147
6507,0.243058919906616
6524,0.352018356323242
6527,0.312472701072693
6531,0.299054443836212
6536,0.306510031223297
6538,0.064056932926178
6542,0.73465496301651
6565,0.317730188369751
6584,0.411069929599762
6588,0.371281147003174
6597,0.308935761451721
6603,0.801707193255424
6609,0.792546629905701
6613,0.8141088783741
6622,0.239656925201416
6630,0.429300367832184
6637,0.31646728515625
6639,0.738342344760895
6640,0.31596565246582
6646,0.361499726772308
6647,0.409633815288544
6648,0.972729856148362
6669,0.293690860271454
6680,0.313866496086121
6681,0.282532274723053
6684,0.201550543308258
6693,0.381951928138733
6694,0.353201270103455
6704,0.297809362411499
6706,0.31068080663681
6710,0.440653741359711
6713,0.39183509349823
6718,0.216258764266968
6732,0.417701125144958
6737,0.359508633613586
6739,0.303593993186951
6742,0.388418197631836
6746,0.690283089876175
6753,0.275362432003021
6771,0.237511456012726
6784,0.294526755809784
6790,0.965797770768404
6795,0.368162453174591
6807,0.324438095092773
6808,0.351637780666351
6818,0.3690025806427
6823,0.396003663539886
6830,0.377996981143951
6831,0.347293257713318
6832,0.293097913265228
6836,0.425936937332153
6846,0.361725211143494
6850,0.371825516223907
6854,0.383987843990326
6868,0.815701261162758
6876,0.581054478883743
6877,0.783526226878166
6881,0.141089379787445
6882,0.36647754907608
6884,0.455239117145538
6886,0.399241387844086
6901,0.395471692085266
6910,0.409214735031128
6913,0.374162673950195
6914,0.692087858915329
6918,0.802577137947083
6930,0.492936730384827
6941,0.331893980503082
6944,0.638169407844543
6945,0.331366717815399
6947,0.387580811977386
6949,0.827670499682426
6952,0.404785215854645
6963,0.70897164940834
6964,0.715885400772095
6972,0.755698874592781
6979,0.461993396282196
6981,0.364590764045715
6988,0.829130470752716
6990,0.367663383483887
6998,0.402271747589111
7004,0.412314891815186
7016,0.58713510632515
7027,0.359101891517639
7042,0.298321306705475
7056,0.264916658401489
7061,0.30598384141922
7069,0.757985129952431
7071,0.381078362464905
7088,0.762293264269829
7099,0.401669383049011
7108,0.358763635158539
7121,0.926041282713413
7125,0.849546313285828
7136,0.550071567296982
7149,0.611613750457764
7150,0.562232106924057
7151,0.290868580341339
7167,0.350923478603363
7177,0.785845369100571
7178,0.169314086437225
7183,0.794420480728149
7186,0.380262494087219
7190,0.235869467258453
7201,0.466417551040649
7202,0.38418185710907
7207,0.369173884391785
7213,0.391708433628082
7224,0.68980073928833
7225,0.286485493183136
7233,0.353465378284454
7239,0.322446882724762
7246,0.264054656028748
7248,0.381168127059937
7261,0.387587368488312
7264,0.368634462356567
7266,0.316152155399323
7274,0.327265739440918
7279,0.393742978572845
7293,0.298889517784119
7315,0.318184375762939
7322,0.339944541454315
7326,0.935926750302315
7341,0.375966548919678
7363,0.377158164978027
7365,0.726378530263901
7371,0.365056335926056
7377,0.398897290229797
7393,0.779686123132706
7405,0.267323613166809
7410,0.304104149341583
7434,0.586313396692276
7438,0.395982980728149
7447,0.745207995176315
7450,0.772055730223656
7452,0.382625877857208
7453,0.180996298789978
7455,0.307977259159088
7456,0.416881203651428
7457,0.931470453739166
7466,0.371497988700867
7470,0.799185156822205
7474,0.378578960895538
7487,0.480670094490051
7488,0.264606237411499
7492,0.600149720907211
7496,0.372838258743286
7501,0.70477420091629
7505,0.513896197080612
7512,0.275255501270294
7526,0.609231531620026
7536,0.574008733034134
7538,0.748180210590363
7539,0.474343180656433
7544,0.76777783036232
7554,0.429147362709045
7564,0.282823145389557
7566,0.6861232817173
7580,0.574084997177124
7581,0.852045193314552
7584,0.383958458900452
7587,0.34988921880722
7589,0.429761648178101
7590,0.42410135269165
7594,0.694816648960114
7597,0.332211077213287
7602,0.745307981967926
7603,0.330477833747864
7605,0.731709003448486
7609,0.372316539287567
7613,0.387526154518127
7619,0.220636487007141
7625,0.285027921199799
7626,0.407125174999237
7636,0.418218612670898
7639,0.760423943400383
7641,0.356912791728973
7643,0.867731019854546
7644,0.27876079082489
7657,0.393386840820312
7661,0.781934186816216
7666,0.304601192474365
7673,0.321144759654999
7683,0.312613546848297
7685,0.375993430614471
7699,0.368313908576965
7704,0.704458802938461
7705,0.450918614864349
7708,0.601882964372635
7728,0.262513101100922
7733,0.391421437263489
7741,0.339913904666901
7743,0.384010314941406
7745,0.344387471675873
7754,0.748556822538376
7756,0.307256042957306
7757,0.371735274791718
7770,0.715587168931961
7773,0.979475677013397
7774,0.378645002841949
7776,0.704586356878281
7777,0.308796882629395
7778,0.368793308734894
7781,0.301403284072876
7784,0.337969183921814
7789,0.903214201331139
7794,0.708668053150177
7799,0.397031545639038
7801,0.758768007159233
7818,0.240227162837982
7823,0.387984275817871
7828,0.375573575496674
7832,0.419916331768036
7839,0.404623985290527
7851,0.828177005052567
7856,0.389153242111206
7868,0.304736495018005
7869,0.210369288921356
7872,0.352790117263794
7874,0.317471563816071
7878,0.265315115451813
7888,0.423361778259277
7913,0.313918054103851
7923,0.439275860786438
7925,0.401376605033875
7926,0.604570746421814
7938,0.3538538813591
7942,0.768995210528374
7945,0.33347761631012
7954,0.665347903966904
7963,0.309034645557404
7969,0.428981900215149
7970,0.381800711154938
7977,0.380562901496887
7981,0.292815268039703
7990,0.244716465473175
8020,0.678102523088455
8023,0.385172605514526
8025,0.418673455715179
8034,0.363677680492401
8039,0.414608955383301
8046,0.289488852024078
